gene,kmer_cluster,kmer_fisher_pvalue,kmer_fisher_qvalue,cluster_name_original,centroid
LTA6-1.2_003268,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LWH10-1.2_001519,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LWH11-1.2_003083,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LWH12-1.2_000891,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LWH13-1.2_001167,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LWH3-1.2_002664,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LWH7-1.2_000632,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LWO12-1.2_001097,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LWO13-1.2_003027,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
Leaf288-1-1.1_001458,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LWH3-1.2_000085,kmer_cluster_262,1,1,cluster.fasta6,centroid=LWH3-1.2_000085;seqs=3
LWH7-1.2_003619,kmer_cluster_262,1,1,cluster.fasta6,centroid=LWH3-1.2_000085;seqs=3
Leaf288-1-1.1_002123,kmer_cluster_262,1,1,cluster.fasta6,centroid=LWH3-1.2_000085;seqs=3
LBN7-1.2_001390,kmer_cluster_263,0.255060728744939,0.779196511990034,cluster.fasta60,centroid=LBN7-1.2_001390;seqs=1
LMI12-1-1.1_001127,kmer_cluster_264,0.693720870191459,1,cluster.fasta61,centroid=LMI12-1-1.1_001127;seqs=1
LMS4-1.2_000522,kmer_cluster_265,0.0641873118653304,0.282403487261787,cluster.fasta62,centroid=LMS4-1.2_000522;seqs=3
LTA6-1.2_000281,kmer_cluster_265,0.0641873118653304,0.282403487261787,cluster.fasta62,centroid=LMS4-1.2_000522;seqs=3
LWO13-1.2_003799,kmer_cluster_265,0.0641873118653304,0.282403487261787,cluster.fasta62,centroid=LMS4-1.2_000522;seqs=3
LM3X-1.2_002106,kmer_cluster_85,0.0641873118653304,0.282403487261787,cluster.fasta63,centroid=LM3X-1.2_002106;seqs=4
LMB2-1.2_002265,kmer_cluster_85,0.0641873118653304,0.282403487261787,cluster.fasta63,centroid=LM3X-1.2_002106;seqs=4
LMX7-1.2_002850,kmer_cluster_85,0.0641873118653304,0.282403487261787,cluster.fasta63,centroid=LM3X-1.2_002106;seqs=4
Root166-1-1.1_001315,kmer_cluster_85,0.0641873118653304,0.282403487261787,cluster.fasta63,centroid=LM3X-1.2_002106;seqs=4
LMS4-1.2_002016,kmer_cluster_266,0.255060728744939,0.779196511990034,cluster.fasta64,centroid=LMS4-1.2_002016;seqs=4
LTA6-1.2_001719,kmer_cluster_266,0.255060728744939,0.779196511990034,cluster.fasta64,centroid=LMS4-1.2_002016;seqs=4
LWH12-1.2_002344,kmer_cluster_266,0.255060728744939,0.779196511990034,cluster.fasta64,centroid=LMS4-1.2_002016;seqs=4
LWO13-1.2_001464,kmer_cluster_266,0.255060728744939,0.779196511990034,cluster.fasta64,centroid=LMS4-1.2_002016;seqs=4
KHB019-1-1.1_000302,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LBN7-1.2_003994,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LM3X-1.2_003260,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LMB2-1.2_003417,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LMI1x-1-1.1_002281,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LMS4-1.2_003491,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LMX7-1.2_000314,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LTA6-1.2_003251,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LWH10-1.2_001495,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LWH11-1.2_003064,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LWH12-1.2_000908,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LWH13-1.2_001185,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LWH3-1.2_002645,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LWH7-1.2_000651,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LWO13-1.2_003010,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LWO14-1.2_000103,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
Leaf203-1-1.1_003023,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
Leaf320-1-1.1_000810,kmer_cluster_153,1,1,cluster.fasta65,centroid=KHB019-1-1.1_000302;seqs=18
LTA6-1.2_000779,kmer_cluster_267,0.751956628486106,1,cluster.fasta66,centroid=LTA6-1.2_000779;seqs=1
LWH3-1.2_000767,kmer_cluster_268,1,1,cluster.fasta67,centroid=LWH3-1.2_000767;seqs=2
LWH7-1.2_002789,kmer_cluster_268,1,1,cluster.fasta67,centroid=LWH3-1.2_000767;seqs=2
LWO12-1.2_001493,kmer_cluster_139,1,1,cluster.fasta68,centroid=LWO12-1.2_001493;seqs=6
LBN7-1.2_003618,kmer_cluster_139,1,1,cluster.fasta68,centroid=LWO12-1.2_001493;seqs=6
LM3X-1.2_002788,kmer_cluster_139,1,1,cluster.fasta68,centroid=LWO12-1.2_001493;seqs=6
LMB2-1.2_002947,kmer_cluster_139,1,1,cluster.fasta68,centroid=LWO12-1.2_001493;seqs=6
LMX7-1.2_003532,kmer_cluster_139,1,1,cluster.fasta68,centroid=LWO12-1.2_001493;seqs=6
LWH11-1.2_002690,kmer_cluster_139,1,1,cluster.fasta68,centroid=LWO12-1.2_001493;seqs=6
LWO12-1.2_002555,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LBN7-1.2_002602,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LWH11-1.2_001682,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LM3X-1.2_001835,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LMB2-1.2_001994,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LMS4-1.2_002106,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LMX7-1.2_002579,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LTA6-1.2_001810,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LWH10-1.2_000131,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LWH12-1.2_002263,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LWO13-1.2_001554,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LWO14-1.2_002353,kmer_cluster_68,1,1,cluster.fasta69,centroid=LWO12-1.2_002555;seqs=12
LBN7-1.2_000428,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LWH11-1.2_003572,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
Root1433D1-1-1.1_000029,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
Root322-1-1.1_001006,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LWO12-1.2_000657,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LWO14-1.2_000596,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LWH13-1.2_000767,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LWH10-1.2_001980,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LMS4-1.2_000186,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LTA6-1.2_003703,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LWH12-1.2_000439,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LWO13-1.2_003471,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LM3X-1.2_000043,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LMB2-1.2_000203,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LMX7-1.2_000788,kmer_cluster_5,1,1,cluster.fasta7,centroid=LBN7-1.2_000428;seqs=15
LBN7-1.2_002940,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LMS4-1.2_002385,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LTA6-1.2_002207,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LWH11-1.2_002014,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LWH12-1.2_001905,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LWO13-1.2_001963,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LM3X-1.2_002202,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LMB2-1.2_002361,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LMX7-1.2_002946,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LWO12-1.2_002140,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LMI12-1-1.1_000812,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LWH3-1.2_003536,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LWH7-1.2_003797,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
Leaf288-1-1.1_002269,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
LWO14-1.2_002691,kmer_cluster_98,1,1,cluster.fasta70,centroid=LBN7-1.2_002940;seqs=15
Leaf288-1-1.1_003475,kmer_cluster_269,0.516593345291899,1,cluster.fasta71,centroid=Leaf288-1-1.1_003475;seqs=1
KHB019-1-1.1_002352,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LBN7-1.2_003100,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LM3X-1.2_002354,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LMB2-1.2_002513,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LMS4-1.2_002537,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LMX7-1.2_003098,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LTA6-1.2_002359,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LWH10-1.2_000559,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LWH11-1.2_002174,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LWH12-1.2_001753,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LWH13-1.2_002080,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LWO12-1.2_001978,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LWO13-1.2_002114,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LWO14-1.2_002846,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
Leaf320-1-1.1_002266,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
Root280D1-1-1.1_003106,kmer_cluster_110,1,1,cluster.fasta72,centroid=KHB019-1-1.1_002352;seqs=16
LMS4-1.2_002047,kmer_cluster_270,0.50307148082454,1,cluster.fasta73,centroid=LMS4-1.2_002047;seqs=4
LTA6-1.2_001750,kmer_cluster_270,0.50307148082454,1,cluster.fasta73,centroid=LMS4-1.2_002047;seqs=4
LWH12-1.2_002313,kmer_cluster_270,0.50307148082454,1,cluster.fasta73,centroid=LMS4-1.2_002047;seqs=4
LWO13-1.2_001495,kmer_cluster_270,0.50307148082454,1,cluster.fasta73,centroid=LMS4-1.2_002047;seqs=4
KHB019-1-1.1_001067,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LBN7-1.2_000728,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LM3X-1.2_000277,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LMB2-1.2_000437,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LMI11-1-1.1_002570,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LMI13-1-1.1_002570,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LMS4-1.2_000479,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LMX7-1.2_001022,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LTA6-1.2_000238,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LWH10-1.2_002311,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LWH11-1.2_003873,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LWH12-1.2_000170,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LWO12-1.2_000352,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LWO13-1.2_003756,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LWO14-1.2_000823,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
Leaf161-1-1.1_002195,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
Root280D1-1-1.1_001150,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LMI12-1-1.1_004090,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LWH3-1.2_001616,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LWH7-1.2_001775,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LWS13-1.2_003531,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
Leaf288-1-1.1_003243,kmer_cluster_15,1,1,cluster.fasta74,centroid=KHB019-1-1.1_001067;seqs=22
LM3X-1.2_000872,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LMB2-1.2_001031,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LMX7-1.2_001617,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LWH12-1.2_002114,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LMS4-1.2_002149,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LTA6-1.2_001972,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LWO13-1.2_001730,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LBN7-1.2_001511,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LWH11-1.2_000551,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LWO14-1.2_001476,kmer_cluster_36,1,1,cluster.fasta75,centroid=LM3X-1.2_000872;seqs=10
LMI12-1-1.1_000117,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LMI1x-1-1.1_001985,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LMI11-1-1.1_002794,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LMI13-1-1.1_003108,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
Leaf159-1-1.1_002846,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
Leaf161-1-1.1_000124,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
Leaf288-1-1.1_001840,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
Leaf320-1-1.1_002133,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
Root280D1-1-1.1_003231,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LBN7-1.2_003302,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LM3X-1.2_002484,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LMB2-1.2_002643,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LMX7-1.2_003228,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWO14-1.2_002998,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LMS4-1.2_002799,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LTA6-1.2_002544,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWH10-1.2_000750,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWH11-1.2_002375,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWH12-1.2_001585,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWH13-1.2_001957,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWH3-1.2_003060,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWH7-1.2_000141,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWO12-1.2_001817,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWO13-1.2_002291,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LWS13-1.2_001045,kmer_cluster_120,1,1,cluster.fasta76,centroid=LMI12-1-1.1_000117;seqs=25
LBN7-1.2_000105,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LM3X-1.2_003379,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LMB2-1.2_003536,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LMS4-1.2_003632,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LMX7-1.2_000433,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LTA6-1.2_003385,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LWH10-1.2_001628,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LWH11-1.2_003185,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LWH12-1.2_000774,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LWH13-1.2_001066,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LWH3-1.2_002793,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LWO12-1.2_000974,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LWO13-1.2_003151,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LWO14-1.2_000261,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
Leaf159-1-1.1_000717,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
Leaf288-1-1.1_001553,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
Leaf320-1-1.1_000690,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
Root1433D1-1-1.1_001931,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
Root322-1-1.1_000675,kmer_cluster_163,1,1,cluster.fasta77,centroid=LBN7-1.2_000105;seqs=19
LMI12-1-1.1_003407,kmer_cluster_271,1,1,cluster.fasta78,centroid=LMI12-1-1.1_003407;seqs=6
Leaf288-1-1.1_001063,kmer_cluster_271,1,1,cluster.fasta78,centroid=LMI12-1-1.1_003407;seqs=6
Root166-1-1.1_002076,kmer_cluster_271,1,1,cluster.fasta78,centroid=LMI12-1-1.1_003407;seqs=6
Root53-1-1.1_001053,kmer_cluster_271,1,1,cluster.fasta78,centroid=LMI12-1-1.1_003407;seqs=6
LWH7-1.2_001012,kmer_cluster_271,1,1,cluster.fasta78,centroid=LMI12-1-1.1_003407;seqs=6
LWS13-1.2_000689,kmer_cluster_271,1,1,cluster.fasta78,centroid=LMI12-1-1.1_003407;seqs=6
LBN7-1.2_000760,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LM3X-1.2_000300,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LMB2-1.2_000460,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LMS4-1.2_000509,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LMX7-1.2_001045,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LTA6-1.2_000268,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LWH10-1.2_002338,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LWH11-1.2_003903,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LWH12-1.2_000140,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LWO12-1.2_000327,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LWO13-1.2_003786,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LWO14-1.2_000846,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
Leaf159-1-1.1_001379,kmer_cluster_18,1,1,cluster.fasta79,centroid=LBN7-1.2_000760;seqs=13
LBN7-1.2_000889,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWH11-1.2_004035,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWH13-1.2_000376,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWO12-1.2_000168,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
Leaf159-1-1.1_001477,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
Leaf320-1-1.1_003103,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
Root1433D1-1-1.1_002731,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
Root322-1-1.1_003050,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LM3X-1.2_000404,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LMB2-1.2_000564,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LMI12-1-1.1_002632,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LMX7-1.2_001149,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWH10-1.2_002457,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWO14-1.2_001012,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWS13-1.2_003194,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
Leaf288-1-1.1_003604,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWH3-1.2_001286,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWH7-1.2_002125,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
Leaf151-1-1.1_003002,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LMS4-1.2_000670,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LTA6-1.2_000426,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWH12-1.2_003653,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
LWO13-1.2_000123,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
Root61-1-1.1_003074,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
Root166-1-1.1_001353,kmer_cluster_25,1,1,cluster.fasta8,centroid=LBN7-1.2_000889;seqs=26
