Isolate,orthogroup,genes,ampo_positive,mhpa_positive
Leaf171,OG0003232,Leaf171_000767,FALSE,FALSE
Leaf171,OG0003233,Leaf171_000880,FALSE,FALSE
Leaf171,OG0003243,Leaf171_002952,FALSE,FALSE
Leaf171,OG0003721,Leaf171_002037,FALSE,FALSE
Leaf171,OG0003728,Leaf171_000946,FALSE,FALSE
Leaf171,OG0003730,Leaf171_001728,FALSE,FALSE
Leaf171,OG0003740,Leaf171_003605,FALSE,FALSE
Leaf171,OG0003744,Leaf171_002975,FALSE,FALSE
Leaf179,OG0000100,Leaf179_002670,FALSE,FALSE
Leaf179,OG0000197,Leaf179_001372,FALSE,FALSE
Leaf179,OG0001626,Leaf179_000455,FALSE,FALSE
Leaf179,OG0001681,Leaf179_000134,FALSE,FALSE
Leaf179,OG0002152,Leaf179_000784,FALSE,FALSE
Leaf179,OG0002278,Leaf179_000258,FALSE,FALSE
Leaf179,OG0002349,Leaf179_001402,FALSE,FALSE
Leaf179,OG0002394,Leaf179_002398,FALSE,FALSE
Leaf179,OG0002456,Leaf179_000697,FALSE,FALSE
Leaf179,OG0002477,Leaf179_000727,FALSE,FALSE
Leaf179,OG0002551,Leaf179_001361,FALSE,FALSE
Leaf179,OG0002595,Leaf179_002986,FALSE,FALSE
Leaf179,OG0002600,Leaf179_003206,FALSE,FALSE
Leaf179,OG0002602,Leaf179_003134,FALSE,FALSE
Leaf179,OG0003002,Leaf179_000522,FALSE,FALSE
Leaf179,OG0003120,Leaf179_001620,FALSE,FALSE
Leaf179,OG0003124,Leaf179_001622,FALSE,FALSE
Leaf179,OG0003125,Leaf179_001621,FALSE,FALSE
Leaf179,OG0003135,Leaf179_002341,FALSE,FALSE
Leaf179,OG0003219,Leaf179_000013,FALSE,FALSE
Leaf179,OG0003225,Leaf179_003141,FALSE,FALSE
Leaf179,OG0003226,Leaf179_003146,FALSE,FALSE
Leaf179,OG0003227,Leaf179_003147,FALSE,FALSE
Leaf179,OG0003232,Leaf179_003142,FALSE,FALSE
Leaf179,OG0003233,Leaf179_003145,FALSE,FALSE
Leaf179,OG0003331,Leaf179_000691,FALSE,FALSE
Leaf179,OG0003331,Leaf179_001063,FALSE,FALSE
Leaf179,OG0003439,Leaf179_001527,FALSE,FALSE
Leaf179,OG0003721,Leaf179_001598,FALSE,FALSE
Leaf179,OG0003728,Leaf179_000803,FALSE,FALSE
Leaf179,OG0003730,Leaf179_000931,FALSE,FALSE
Leaf179,OG0003740,Leaf179_002223,FALSE,FALSE
Leaf179,OG0003744,Leaf179_002302,FALSE,FALSE
Leaf203,OG0000108,Leaf203_003001,FALSE,FALSE
Leaf203,OG0001860,Leaf203_000033,FALSE,FALSE
Leaf203,OG0001860,Leaf203_000286,FALSE,FALSE
Leaf203,OG0002159,Leaf203_000804,FALSE,FALSE
Leaf203,OG0002159,Leaf203_002799,FALSE,FALSE
Leaf203,OG0002176,Leaf203_000648,FALSE,FALSE
Leaf203,OG0002278,Leaf203_000919,FALSE,FALSE
Leaf203,OG0002342,Leaf203_001244,FALSE,FALSE
Leaf203,OG0002349,Leaf203_001978,FALSE,FALSE
Leaf203,OG0002394,Leaf203_002600,FALSE,FALSE
Leaf203,OG0002477,Leaf203_001335,FALSE,FALSE
Leaf203,OG0002595,Leaf203_003189,FALSE,FALSE
Leaf203,OG0002600,Leaf203_000515,FALSE,FALSE
Leaf203,OG0002602,Leaf203_000411,FALSE,FALSE
Leaf203,OG0002704,Leaf203_003137,FALSE,FALSE
Leaf203,OG0002705,Leaf203_003138,FALSE,FALSE
Leaf203,OG0003135,Leaf203_000214,FALSE,FALSE
Leaf203,OG0003219,Leaf203_000646,FALSE,FALSE
Leaf203,OG0003225,Leaf203_000402,FALSE,FALSE
Leaf203,OG0003226,Leaf203_000397,FALSE,FALSE
Leaf203,OG0003227,Leaf203_000396,FALSE,FALSE
Leaf203,OG0003232,Leaf203_000401,FALSE,FALSE
Leaf203,OG0003233,Leaf203_000398,FALSE,FALSE
Leaf203,OG0003243,Leaf203_001521,FALSE,FALSE
Leaf203,OG0003331,Leaf203_001631,FALSE,FALSE
Leaf203,OG0003439,Leaf203_002102,FALSE,FALSE
Leaf203,OG0003721,Leaf203_002174,FALSE,FALSE
Leaf203,OG0003728,Leaf203_001396,FALSE,FALSE
Leaf203,OG0003730,Leaf203_001487,FALSE,FALSE
Leaf203,OG0003740,Leaf203_000129,FALSE,FALSE
Leaf203,OG0003744,Leaf203_000184,FALSE,FALSE
Leaf288,OG0000100,Leaf288_001407,FALSE,FALSE
Leaf288,OG0000108,Leaf288_000586,FALSE,FALSE
Leaf288,OG0000108,Leaf288_001609,FALSE,FALSE
Leaf288,OG0000108,Leaf288_002098,FALSE,FALSE
Leaf288,OG0000197,Leaf288_000663,FALSE,FALSE
Leaf288,OG0000344,Leaf288_002304,FALSE,FALSE
Leaf288,OG0000359,Leaf288_000324,FALSE,FALSE
Leaf288,OG0000359,Leaf288_004141,FALSE,FALSE
Leaf288,OG0000359,Leaf288_004178,FALSE,FALSE
Leaf288,OG0000609,Leaf288_002094,FALSE,FALSE
Leaf288,OG0001122,Leaf288_002144,FALSE,FALSE
Leaf288,OG0001624,Leaf288_000045,FALSE,FALSE
Leaf288,OG0001626,Leaf288_000624,FALSE,FALSE
Leaf288,OG0001626,Leaf288_000640,FALSE,FALSE
Leaf288,OG0001681,Leaf288_000610,FALSE,FALSE
Leaf288,OG0001839,Leaf288_002395,FALSE,FALSE
Leaf288,OG0001839,Leaf288_003731,FALSE,FALSE
Leaf288,OG0001904,Leaf288_002458,FALSE,FALSE
Leaf288,OG0001904,Leaf288_002579,FALSE,FALSE
Leaf288,OG0001923,Leaf288_000633,FALSE,FALSE
Leaf288,OG0001961,Leaf288_000126,FALSE,FALSE
Leaf288,OG0001981,Leaf288_002306,FALSE,FALSE
Leaf288,OG0002028,Leaf288_002305,FALSE,FALSE
Leaf288,OG0002091,Leaf288_000533,FALSE,FALSE
Leaf288,OG0002091,Leaf288_003258,FALSE,FALSE
Leaf288,OG0002112,Leaf288_002986,FALSE,FALSE
Leaf288,OG0002151,Leaf288_000577,FALSE,FALSE
Leaf288,OG0002159,Leaf288_001676,FALSE,FALSE
Leaf288,OG0002173,Leaf288_002886,FALSE,FALSE
Leaf288,OG0002174,Leaf288_002936,FALSE,FALSE
Leaf288,OG0002176,Leaf288_002960,FALSE,FALSE
Leaf288,OG0002178,Leaf288_002999,FALSE,FALSE
Leaf288,OG0002181,Leaf288_001152,FALSE,FALSE
Leaf288,OG0002193,Leaf288_000040,FALSE,FALSE
Leaf288,OG0002194,Leaf288_003733,FALSE,FALSE
Leaf288,OG0002204,Leaf288_000431,FALSE,FALSE
Leaf288,OG0002234,Leaf288_001133,FALSE,FALSE
Leaf288,OG0002278,Leaf288_001844,FALSE,FALSE
Leaf288,OG0002286,Leaf288_000523,FALSE,FALSE
Leaf288,OG0002286,Leaf288_000727,FALSE,FALSE
Leaf288,OG0002342,Leaf288_002302,FALSE,FALSE
Leaf288,OG0002344,Leaf288_003226,FALSE,FALSE
Leaf288,OG0002349,Leaf288_000876,FALSE,FALSE
Leaf288,OG0002349,Leaf288_001987,FALSE,FALSE
Leaf288,OG0002361,Leaf288_002068,FALSE,FALSE
Leaf288,OG0002362,Leaf288_002067,FALSE,FALSE
Leaf288,OG0002394,Leaf288_000290,FALSE,FALSE
Leaf288,OG0002434,Leaf288_001232,FALSE,FALSE
Leaf288,OG0002477,Leaf288_003573,FALSE,FALSE
Leaf288,OG0002485,Leaf288_000636,FALSE,FALSE
Leaf288,OG0002485,Leaf288_001924,FALSE,FALSE
Leaf288,OG0002576,Leaf288_003287,FALSE,FALSE
Leaf288,OG0002577,Leaf288_003288,FALSE,FALSE
Leaf288,OG0002600,Leaf288_003724,FALSE,FALSE
Leaf288,OG0002602,Leaf288_001902,FALSE,FALSE
Leaf288,OG0002638,Leaf288_000728,FALSE,FALSE
Leaf288,OG0002678,Leaf288_004140,FALSE,FALSE
Leaf288,OG0002678,Leaf288_004177,FALSE,FALSE
Leaf288,OG0002704,Leaf288_003153,FALSE,FALSE
Leaf288,OG0002705,Leaf288_003152,FALSE,FALSE
Leaf288,OG0002810,Leaf288_004056,FALSE,FALSE
Leaf288,OG0002982,Leaf288_004029,FALSE,FALSE
Leaf288,OG0003002,Leaf288_000136,FALSE,FALSE
Leaf288,OG0003104,Leaf288_002562,FALSE,FALSE
Leaf288,OG0003135,Leaf288_002079,FALSE,FALSE
Leaf288,OG0003159,Leaf288_000565,FALSE,FALSE
Leaf288,OG0003197,Leaf288_000592,FALSE,FALSE
Leaf288,OG0003243,Leaf288_003849,FALSE,FALSE
Leaf288,OG0003306,Leaf288_002555,FALSE,FALSE
Leaf288,OG0003307,Leaf288_002556,FALSE,FALSE
Leaf288,OG0003331,Leaf288_003064,FALSE,FALSE
Leaf288,OG0003415,Leaf288_003347,FALSE,FALSE
Leaf288,OG0003538,Leaf288_002510,FALSE,FALSE
Leaf288,OG0003671,Leaf288_000568,FALSE,FALSE
Leaf288,OG0003672,Leaf288_000566,FALSE,FALSE
Leaf288,OG0003711,Leaf288_001373,FALSE,FALSE
Leaf288,OG0003711,Leaf288_001632,FALSE,FALSE
Leaf288,OG0003721,Leaf288_002599,FALSE,FALSE
Leaf288,OG0003728,Leaf288_003168,FALSE,FALSE
Leaf288,OG0003950,Leaf288_000169,FALSE,FALSE
Leaf314,OG0000100,Leaf314_000513,FALSE,FALSE
Leaf314,OG0000100,Leaf314_001669,FALSE,FALSE
Leaf314,OG0000100,Leaf314_001791,FALSE,FALSE
Leaf314,OG0000100,Leaf314_001978,FALSE,FALSE
Leaf314,OG0000197,Leaf314_001129,FALSE,FALSE
Leaf314,OG0000197,Leaf314_003127,FALSE,FALSE
Leaf314,OG0000197,Leaf314_003477,FALSE,FALSE
Leaf314,OG0000359,Leaf314_002406,FALSE,FALSE
Leaf314,OG0000609,Leaf314_003717,FALSE,FALSE
Leaf314,OG0001626,Leaf314_001919,FALSE,FALSE
Leaf314,OG0002151,Leaf314_002375,FALSE,FALSE
Leaf314,OG0002151,Leaf314_003222,FALSE,FALSE
Leaf314,OG0002159,Leaf314_000833,FALSE,FALSE
Leaf314,OG0002191,Leaf314_002181,FALSE,FALSE
Leaf314,OG0002278,Leaf314_003515,FALSE,FALSE
Leaf314,OG0002341,Leaf314_002126,FALSE,FALSE
Leaf314,OG0002341,Leaf314_003271,FALSE,FALSE
Leaf314,OG0002344,Leaf314_000491,FALSE,FALSE
Leaf314,OG0002344,Leaf314_003228,FALSE,FALSE
Leaf314,OG0002349,Leaf314_000309,FALSE,FALSE
Leaf314,OG0002394,Leaf314_000181,FALSE,FALSE
Leaf314,OG0002456,Leaf314_001301,FALSE,FALSE
Leaf314,OG0002456,Leaf314_003020,FALSE,FALSE
Leaf314,OG0002477,Leaf314_001220,FALSE,FALSE
Leaf314,OG0002595,Leaf314_000020,FALSE,FALSE
Leaf314,OG0002600,Leaf314_002278,FALSE,FALSE
Leaf314,OG0002602,Leaf314_001046,FALSE,FALSE
Leaf314,OG0002757,Leaf314_001722,FALSE,FALSE
Leaf314,OG0002757,Leaf314_002075,FALSE,FALSE
Leaf314,OG0002975,Leaf314_002076,FALSE,FALSE
Leaf314,OG0003089,Leaf314_003418,FALSE,FALSE
Leaf314,OG0003120,Leaf314_000095,FALSE,FALSE
Leaf314,OG0003124,Leaf314_000097,FALSE,FALSE
Leaf314,OG0003125,Leaf314_000096,FALSE,FALSE
Leaf314,OG0003135,Leaf314_000410,FALSE,FALSE
Leaf314,OG0003225,Leaf314_000304,FALSE,FALSE
Leaf314,OG0003226,Leaf314_000414,FALSE,FALSE
Leaf314,OG0003227,Leaf314_000413,FALSE,FALSE
Leaf314,OG0003232,Leaf314_000303,FALSE,FALSE
Leaf314,OG0003233,Leaf314_000415,FALSE,FALSE
Leaf314,OG0003243,Leaf314_003139,FALSE,FALSE
Leaf314,OG0003721,Leaf314_001630,FALSE,FALSE
Leaf314,OG0003730,Leaf314_001319,FALSE,FALSE
Leaf314,OG0003740,Leaf314_002487,FALSE,FALSE
Leaf314,OG0003744,Leaf314_003116,FALSE,FALSE
Leaf320,OG0000100,Leaf320_001830,FALSE,FALSE
Leaf320,OG0000359,Leaf320_001998,FALSE,FALSE
Leaf320,OG0000609,Leaf320_002583,FALSE,FALSE
Leaf320,OG0001122,Leaf320_003043,FALSE,FALSE
Leaf320,OG0001839,Leaf320_001958,FALSE,FALSE
Leaf320,OG0001904,Leaf320_000604,FALSE,FALSE
Leaf320,OG0001923,Leaf320_002589,FALSE,FALSE
Leaf320,OG0001961,Leaf320_003386,FALSE,FALSE
Leaf320,OG0002091,Leaf320_001774,FALSE,FALSE
Leaf320,OG0002112,Leaf320_000486,FALSE,FALSE
Leaf320,OG0002151,Leaf320_001801,FALSE,FALSE
Leaf320,OG0002152,Leaf320_002761,FALSE,FALSE
Leaf320,OG0002152,Leaf320_003123,FALSE,FALSE
Leaf320,OG0002173,Leaf320_000582,FALSE,FALSE
Leaf320,OG0002174,Leaf320_000548,FALSE,FALSE
Leaf320,OG0002176,Leaf320_000164,FALSE,FALSE
Leaf320,OG0002178,Leaf320_003604,FALSE,FALSE
Leaf320,OG0002181,Leaf320_001325,FALSE,FALSE
Leaf320,OG0002193,Leaf320_002586,FALSE,FALSE
Leaf320,OG0002194,Leaf320_001956,FALSE,FALSE
Leaf320,OG0002204,Leaf320_002582,FALSE,FALSE
Leaf320,OG0002234,Leaf320_002928,FALSE,FALSE
Leaf320,OG0002278,Leaf320_002135,FALSE,FALSE
Leaf320,OG0002286,Leaf320_001457,FALSE,FALSE
Leaf320,OG0002349,Leaf320_000951,FALSE,FALSE
Leaf320,OG0002394,Leaf320_002659,FALSE,FALSE
Leaf320,OG0002409,Leaf320_003568,FALSE,FALSE
Leaf320,OG0002434,Leaf320_003607,FALSE,FALSE
Leaf320,OG0002477,Leaf320_002449,FALSE,FALSE
Leaf320,OG0002576,Leaf320_002518,FALSE,FALSE
Leaf320,OG0002577,Leaf320_002517,FALSE,FALSE
Leaf320,OG0002595,Leaf320_001767,FALSE,FALSE
Leaf320,OG0002600,Leaf320_000524,FALSE,FALSE
Leaf320,OG0002602,Leaf320_000545,FALSE,FALSE
Leaf320,OG0002638,Leaf320_001458,FALSE,FALSE
Leaf320,OG0002665,Leaf320_001979,FALSE,FALSE
Leaf320,OG0002693,Leaf320_001167,FALSE,FALSE
Leaf320,OG0002750,Leaf320_000048,FALSE,FALSE
Leaf320,OG0002759,Leaf320_001159,FALSE,FALSE
Leaf320,OG0002830,Leaf320_003393,FALSE,FALSE
Leaf320,OG0002831,Leaf320_003394,FALSE,FALSE
Leaf320,OG0002965,Leaf320_000644,FALSE,FALSE
Leaf320,OG0003120,Leaf320_001566,FALSE,FALSE
Leaf320,OG0003124,Leaf320_001568,FALSE,FALSE
Leaf320,OG0003125,Leaf320_001567,FALSE,FALSE
Leaf320,OG0003135,Leaf320_000886,FALSE,FALSE
Leaf320,OG0003219,Leaf320_000011,FALSE,FALSE
Leaf320,OG0003243,Leaf320_001118,FALSE,FALSE
Leaf320,OG0003308,Leaf320_001863,FALSE,FALSE
Leaf320,OG0003390,Leaf320_000714,FALSE,FALSE
Leaf320,OG0003439,Leaf320_000309,FALSE,FALSE
Leaf436,OG0000100,Leaf436_002130,FALSE,FALSE
Leaf436,OG0001681,Leaf436_000375,FALSE,FALSE
Leaf436,OG0002152,Leaf436_001086,FALSE,FALSE
Leaf436,OG0002159,Leaf436_001930,FALSE,FALSE
Leaf436,OG0002278,Leaf436_000256,FALSE,FALSE
Leaf436,OG0002349,Leaf436_001668,FALSE,FALSE
Leaf436,OG0002394,Leaf436_001847,FALSE,FALSE
Leaf436,OG0002456,Leaf436_000996,FALSE,FALSE
Leaf436,OG0002477,Leaf436_001029,FALSE,FALSE
Leaf436,OG0002595,Leaf436_002231,FALSE,FALSE
Leaf436,OG0002600,Leaf436_000737,FALSE,FALSE
Leaf436,OG0002602,Leaf436_000854,FALSE,FALSE
Leaf436,OG0003120,Leaf436_003121,FALSE,FALSE
Leaf436,OG0003124,Leaf436_003123,FALSE,FALSE
Leaf436,OG0003125,Leaf436_003122,FALSE,FALSE
Leaf436,OG0003135,Leaf436_003173,FALSE,FALSE
Leaf436,OG0003219,Leaf436_000585,FALSE,FALSE
Leaf436,OG0003225,Leaf436_000861,FALSE,FALSE
Leaf436,OG0003226,Leaf436_000866,FALSE,FALSE
Leaf436,OG0003227,Leaf436_000867,FALSE,FALSE
Leaf436,OG0003232,Leaf436_000862,FALSE,FALSE
Leaf436,OG0003233,Leaf436_000865,FALSE,FALSE
Leaf436,OG0003292,Leaf436_002481,FALSE,FALSE
Leaf436,OG0003293,Leaf436_002482,FALSE,FALSE
Leaf436,OG0003331,Leaf436_000990,FALSE,FALSE
Leaf436,OG0003331,Leaf436_001342,FALSE,FALSE
Leaf436,OG0003439,Leaf436_001789,FALSE,FALSE
Leaf436,OG0003515,Leaf436_002480,FALSE,FALSE
Leaf436,OG0003721,Leaf436_003099,FALSE,FALSE
Leaf436,OG0003728,Leaf436_001105,FALSE,FALSE
Leaf436,OG0003730,Leaf436_001206,FALSE,FALSE
Leaf436,OG0003740,Leaf436_002962,FALSE,FALSE
Leaf436,OG0003744,Leaf436_003017,FALSE,FALSE
Root1433D1,OG0000100,Root1433D1_000927,FALSE,FALSE
Root1433D1,OG0000108,Root1433D1_002642,FALSE,FALSE
Root1433D1,OG0000344,Root1433D1_000813,FALSE,FALSE
Root1433D1,OG0000344,Root1433D1_001120,FALSE,FALSE
Root1433D1,OG0000609,Root1433D1_000695,FALSE,FALSE
Root1433D1,OG0001122,Root1433D1_002251,FALSE,FALSE
Root1433D1,OG0001624,Root1433D1_002971,FALSE,FALSE
Root1433D1,OG0001626,Root1433D1_002334,FALSE,FALSE
Root1433D1,OG0001839,Root1433D1_000832,FALSE,FALSE
Root1433D1,OG0001860,Root1433D1_001498,FALSE,FALSE
Root1433D1,OG0001860,Root1433D1_002743,FALSE,FALSE
Root1433D1,OG0001904,Root1433D1_003234,FALSE,FALSE
Root1433D1,OG0001923,Root1433D1_000701,FALSE,FALSE
Root1433D1,OG0001961,Root1433D1_000762,FALSE,FALSE
Root1433D1,OG0001961,Root1433D1_001458,FALSE,FALSE
Root1433D1,OG0001961,Root1433D1_002760,FALSE,FALSE
Root1433D1,OG0001981,Root1433D1_000811,FALSE,FALSE
Root1433D1,OG0001981,Root1433D1_001122,FALSE,FALSE
Root1433D1,OG0002028,Root1433D1_000812,FALSE,FALSE
Root1433D1,OG0002028,Root1433D1_001123,FALSE,FALSE
Root1433D1,OG0002112,Root1433D1_002156,FALSE,FALSE
Root1433D1,OG0002152,Root1433D1_002545,FALSE,FALSE
Root1433D1,OG0002159,Root1433D1_003079,FALSE,FALSE
Root1433D1,OG0002173,Root1433D1_002048,FALSE,FALSE
Root1433D1,OG0002174,Root1433D1_002084,FALSE,FALSE
Root1433D1,OG0002178,Root1433D1_001616,FALSE,FALSE
Root1433D1,OG0002181,Root1433D1_003410,FALSE,FALSE
Root1433D1,OG0002193,Root1433D1_000698,FALSE,FALSE
Root1433D1,OG0002194,Root1433D1_000834,FALSE,FALSE
Root1433D1,OG0002204,Root1433D1_000694,FALSE,FALSE
Root1433D1,OG0002204,Root1433D1_001135,FALSE,FALSE
Root1433D1,OG0002278,Root1433D1_003017,FALSE,FALSE
Root1433D1,OG0002341,Root1433D1_001185,FALSE,FALSE
Root1433D1,OG0002341,Root1433D1_002729,FALSE,FALSE
Root1433D1,OG0002342,Root1433D1_000815,FALSE,FALSE
Root1433D1,OG0002349,Root1433D1_001916,FALSE,FALSE
Root1433D1,OG0002374,Root1433D1_001129,FALSE,FALSE
Root1433D1,OG0002376,Root1433D1_000228,FALSE,FALSE
Root1433D1,OG0002394,Root1433D1_002352,FALSE,FALSE
Root1433D1,OG0002434,Root1433D1_001619,FALSE,FALSE
Root1433D1,OG0002477,Root1433D1_000577,FALSE,FALSE
Root1433D1,OG0002595,Root1433D1_002799,FALSE,FALSE
Root1433D1,OG0002600,Root1433D1_002113,FALSE,FALSE
Root1433D1,OG0002602,Root1433D1_002087,FALSE,FALSE
Root1433D1,OG0002689,Root1433D1_000208,FALSE,FALSE
Root1433D1,OG0002693,Root1433D1_002286,FALSE,FALSE
Root1433D1,OG0002704,Root1433D1_003032,FALSE,FALSE
Root1433D1,OG0002705,Root1433D1_003033,FALSE,FALSE
Root1433D1,OG0003117,Root1433D1_001256,FALSE,FALSE
Root1433D1,OG0003120,Root1433D1_003228,FALSE,FALSE
Root1433D1,OG0003124,Root1433D1_003226,FALSE,FALSE
Root1433D1,OG0003125,Root1433D1_003227,FALSE,FALSE
Root1433D1,OG0003179,Root1433D1_002637,FALSE,FALSE
Root1433D1,OG0003184,Root1433D1_002117,FALSE,FALSE
Root1433D1,OG0003184,Root1433D1_002118,FALSE,FALSE
Root1433D1,OG0003184,Root1433D1_002301,FALSE,FALSE
Root1433D1,OG0003211,Root1433D1_001255,FALSE,FALSE
Root1433D1,OG0003219,Root1433D1_000753,FALSE,FALSE
Root1433D1,OG0003289,Root1433D1_002895,FALSE,FALSE
Root1433D1,OG0003312,Root1433D1_003034,FALSE,FALSE
Root1433D1,OG0003394,Root1433D1_002250,FALSE,FALSE
Root1433D1,OG0003398,Root1433D1_002422,FALSE,FALSE
Root1433D1,OG0003399,Root1433D1_002302,FALSE,FALSE
Root1433D1,OG0003418,Root1433D1_000907,FALSE,FALSE
Root1433D1,OG0003510,Root1433D1_002896,FALSE,FALSE
Root1433D1,OG0003744,Root1433D1_001079,FALSE,FALSE
Root166,OG0000100,Root166_000557,FALSE,FALSE
Root166,OG0000100,Root166_001735,FALSE,FALSE
Root166,OG0000100,Root166_003108,FALSE,FALSE
Root166,OG0000108,Root166_000297,FALSE,FALSE
Root166,OG0000173,Root166_000531,FALSE,FALSE
Root166,OG0000197,Root166_000759,FALSE,FALSE
Root166,OG0001122,Root166_000255,FALSE,FALSE
Root166,OG0001122,Root166_000619,FALSE,FALSE
Root166,OG0001624,Root166_001117,FALSE,FALSE
Root166,OG0001839,Root166_000668,FALSE,FALSE
Root166,OG0001839,Root166_002719,FALSE,FALSE
Root166,OG0001904,Root166_002623,FALSE,FALSE
Root166,OG0002091,Root166_000085,FALSE,FALSE
Root166,OG0002112,Root166_000457,FALSE,FALSE
Root166,OG0002112,Root166_002970,FALSE,FALSE
Root166,OG0002151,Root166_000785,FALSE,FALSE
Root166,OG0002152,Root166_001319,FALSE,FALSE
Root166,OG0002174,Root166_003016,FALSE,FALSE
Root166,OG0002176,Root166_003000,FALSE,FALSE
Root166,OG0002178,Root166_002957,FALSE,FALSE
Root166,OG0002181,Root166_001251,FALSE,FALSE
Root166,OG0002191,Root166_000529,FALSE,FALSE
Root166,OG0002191,Root166_002624,FALSE,FALSE
Root166,OG0002193,Root166_001122,FALSE,FALSE
Root166,OG0002194,Root166_000670,FALSE,FALSE
Root166,OG0002204,Root166_000921,FALSE,FALSE
Root166,OG0002234,Root166_000084,FALSE,FALSE
Root166,OG0002278,Root166_002768,FALSE,FALSE
Root166,OG0002361,Root166_000312,FALSE,FALSE
Root166,OG0002362,Root166_000313,FALSE,FALSE
Root166,OG0002394,Root166_000780,FALSE,FALSE
Root166,OG0002409,Root166_001096,FALSE,FALSE
Root166,OG0002409,Root166_001097,FALSE,FALSE
Root166,OG0002477,Root166_001383,FALSE,FALSE
Root166,OG0002576,Root166_001531,FALSE,FALSE
Root166,OG0002576,Root166_002359,FALSE,FALSE
Root166,OG0002577,Root166_001530,FALSE,FALSE
Root166,OG0002678,Root166_001776,FALSE,FALSE
Root166,OG0002801,Root166_000675,FALSE,FALSE
Root166,OG0002810,Root166_001149,FALSE,FALSE
Root166,OG0002915,Root166_000385,FALSE,FALSE
Root166,OG0003182,Root166_000483,FALSE,FALSE
Root166,OG0003197,Root166_003187,FALSE,FALSE
Root166,OG0003243,Root166_001459,FALSE,FALSE
Root166,OG0003394,Root166_000618,FALSE,FALSE
Root166,OG0003411,Root166_000554,FALSE,FALSE
Root166,OG0003504,Root166_000614,FALSE,FALSE
Root166,OG0003730,Root166_001697,FALSE,FALSE
Root280D1,OG0000108,Root280D1_000170,FALSE,FALSE
Root280D1,OG0000108,Root280D1_000187,FALSE,FALSE
Root280D1,OG0000344,Root280D1_002562,FALSE,FALSE
Root280D1,OG0000344,Root280D1_002571,FALSE,FALSE
Root280D1,OG0000359,Root280D1_003310,FALSE,FALSE
Root280D1,OG0000609,Root280D1_002805,FALSE,FALSE
Root280D1,OG0001624,Root280D1_001229,FALSE,FALSE
Root280D1,OG0001626,Root280D1_002666,FALSE,FALSE
Root280D1,OG0001681,Root280D1_002670,FALSE,FALSE
Root280D1,OG0001839,Root280D1_000929,FALSE,FALSE
Root280D1,OG0001839,Root280D1_003518,FALSE,FALSE
Root280D1,OG0001904,Root280D1_001638,FALSE,FALSE
Root280D1,OG0001923,Root280D1_002799,FALSE,FALSE
Root280D1,OG0001961,Root280D1_002336,FALSE,FALSE
Root280D1,OG0001961,Root280D1_002479,FALSE,FALSE
Root280D1,OG0001981,Root280D1_002564,FALSE,FALSE
Root280D1,OG0001981,Root280D1_002569,FALSE,FALSE
Root280D1,OG0002028,Root280D1_002563,FALSE,FALSE
Root280D1,OG0002028,Root280D1_002570,FALSE,FALSE
Root280D1,OG0002091,Root280D1_000004,FALSE,FALSE
Root280D1,OG0002112,Root280D1_001525,FALSE,FALSE
Root280D1,OG0002151,Root280D1_003366,FALSE,FALSE
Root280D1,OG0002152,Root280D1_000790,FALSE,FALSE
Root280D1,OG0002159,Root280D1_003274,FALSE,FALSE
Root280D1,OG0002173,Root280D1_001617,FALSE,FALSE
Root280D1,OG0002174,Root280D1_001585,FALSE,FALSE
Root280D1,OG0002176,Root280D1_001184,FALSE,FALSE
Root280D1,OG0002178,Root280D1_002116,FALSE,FALSE
Root280D1,OG0002181,Root280D1_000415,FALSE,FALSE
Root280D1,OG0002193,Root280D1_002802,FALSE,FALSE
Root280D1,OG0002194,Root280D1_003516,FALSE,FALSE
Root280D1,OG0002204,Root280D1_002806,FALSE,FALSE
Root280D1,OG0002234,Root280D1_000867,FALSE,FALSE
Root280D1,OG0002278,Root280D1_003229,FALSE,FALSE
Root280D1,OG0002342,Root280D1_002560,FALSE,FALSE
Root280D1,OG0002349,Root280D1_002084,FALSE,FALSE
Root280D1,OG0002361,Root280D1_000901,FALSE,FALSE
Root280D1,OG0002362,Root280D1_000900,FALSE,FALSE
Root280D1,OG0002394,Root280D1_002726,FALSE,FALSE
Root280D1,OG0002434,Root280D1_002113,FALSE,FALSE
Root280D1,OG0002477,Root280D1_002933,FALSE,FALSE
Root280D1,OG0002485,Root280D1_002663,FALSE,FALSE
Root280D1,OG0002559,Root280D1_002567,FALSE,FALSE
Root280D1,OG0002559,Root280D1_002572,FALSE,FALSE
Root280D1,OG0002595,Root280D1_000016,FALSE,FALSE
Root280D1,OG0002600,Root280D1_001567,FALSE,FALSE
Root280D1,OG0002602,Root280D1_001582,FALSE,FALSE
Root280D1,OG0002665,Root280D1_003327,FALSE,FALSE
Root280D1,OG0002689,Root280D1_001253,FALSE,FALSE
Root280D1,OG0002693,Root280D1_000568,FALSE,FALSE
Root280D1,OG0002759,Root280D1_000577,FALSE,FALSE
Root280D1,OG0002872,Root280D1_002669,FALSE,FALSE
Root280D1,OG0003120,Root280D1_000210,FALSE,FALSE
Root280D1,OG0003124,Root280D1_000208,FALSE,FALSE
Root280D1,OG0003125,Root280D1_000209,FALSE,FALSE
Root280D1,OG0003161,Root280D1_002675,FALSE,FALSE
Root280D1,OG0003219,Root280D1_001043,FALSE,FALSE
